flow_uuid,flow_name_zh,flow_name_en,flow_type,default_unit,unit_group,compartment,updated_at
89b65063-ab84-4e05-b2a6-b468fb888d15,锡锑合金,Lead-tin-antimony alloy,Product flow,kg,Units of mass,Materials production;Metals and semimetals,2024-01-03T16:03:41.008949+08:00
89d71a42-bf20-4066-8b20-2bcd83ade2a1,离子交换膜,Ion Exchange Membranes,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:21.901462+08:00
89e89b90-d82e-4631-b2ab-cd3c5986ca0e,废钢丝,Waste steel wire,Product flow,kg,Units of mass,Wastes;Mining waste,2024-04-16T19:00:22.538277+08:00
89fb85db-c8dc-426c-a4cd-52de2184a31b,水泥，普通硅酸盐水泥，42.5MPa,"Cement, ordinary portland cement, 42.5mpa",Product flow,kg,Units of mass,Materials production;Other mineralic materials,2024-04-16T19:00:23.431012+08:00
8a1cacfb-0b44-404e-93e0-01a9b7a4403c,镍金属,Nickel metal (＞99.9% Ni),Product flow,kg,Units of mass,Materials production;Metals and semimetals,2024-04-16T19:00:22.428659+08:00
8a1f4968-6428-413f-a50b-b413bf9190cf,嘧菌酯,Azoxystrobin,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.513854+08:00
8a4669c8-e3cd-461f-a5da-1a551facce78,惰性废物,Inert waste,Product flow,kg,Units of mass,Wastes;Other waste,2024-04-16T19:00:22.079296+08:00
8a4ed898-d9cf-4d54-af88-71360822229d,甲醛,Methanal,Product flow,kg,Units of mass,Materials production;Raw materials,2024-04-16T19:00:20.910815+08:00
8a5fbd55-1f2c-4393-bc80-251bfef9b352,半焦（兰炭）,Semi Coke,Product flow,kg,Units of mass,Energy carriers and technologies;Hard coal based fuels,2024-01-03T16:03:41.431840+08:00
8a62b6cf-9803-468b-9616-c99a5f5885dc,磷酸根阴离子,Phosphate Anion,Product flow,kg,Units of mass,Emissions;Non-metallic or -semimetallic ions,2024-04-16T19:00:22.160925+08:00
8aa43d8f-c529-4d47-9f3c-e33279510952,低硫精矿,Low-sulfur concentrate,Product flow,kg,Units of mass,Materials production;Other mineralic materials,2024-04-16T19:00:20.966827+08:00
8aa69b21-913a-4eac-933f-15337baf5dd6,水泥，普通硅酸盐水泥，42.5MPa,"Cement, portland pozzolana cement",Product flow,kg,Units of mass,Materials production;Other mineralic materials,2024-04-16T19:00:23.435609+08:00
8ac93c6e-a805-43cc-91ec-d32666603ec0,软氧磁体（Zn0.6Mn0.4Fe2O4）,Softoxymagnet（Zn0.6Mn0.4Fe2O4）,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:22.506169+08:00
8ade192a-509c-4c4f-be11-085a31ce0f9e,竹、藤制家具,Furniture,Product flow,m2,Units of area,Materials production;Other materials,2024-01-03T16:03:41.394706+08:00
8b239d58-5fc2-40a5-8003-33f4082bc995,胶合板,Plywood,Product flow,m3,Units of volume,Materials production;Wood,2024-04-16T19:00:21.155316+08:00
8b2eacc3-45c5-4fbe-b77c-19787accb103,氧化铁,Iron oxide,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:21.326578+08:00
8b399465-cf25-43ae-a10f-2ad0b72ff365,磷矿,Phosphorus Ore,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:22.261106+08:00
8b3f6f3a-beee-4ecf-b402-45f93a1de0d5,腈纶短纤,Staple Fiber,Product flow,kg,Units of mass,Materials production;Other materials,2024-01-03T16:03:41.197684+08:00
8b414100-8af9-4f91-b85a-6e4b6d7502bb,互联网及相关服务 行业 - CN,The Internet and related services Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.982328+08:00
8b595156-1e52-4615-aebf-2e9f72658a27,铟锡氧化物（ITO）镀膜玻璃,Indium Tin Oxide (ITO) coated glass,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-04-16T19:00:22.473254+08:00
8b5b35b8-fe41-4f97-9cf5-2072f2d7f9e2,煤炭开采和加工行业 - CN,Coal mining and processing Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.868226+08:00
8b7822b1-f0df-4e6e-abd1-04ac9945b6a8,体育行业 - CN,Sports Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:26.002863+08:00
8b7b59ae-0b3c-4424-9d8f-a7fc304c7e77,干酪,Cheese,Product flow,kg,Units of mass,Materials production;Food and renewable raw materials,2024-01-03T16:03:40.772332+08:00
8b932dac-87fb-4e46-a9e3-661920ffcb6a,碳酸镝,Dy-carbonate,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:21.251040+08:00
8bacbce9-7247-44c2-a546-a66f937cfe82,冲压件,Pressing,Product flow,kg,Units of mass,Materials production;Other materials,2024-01-03T16:03:41.270073+08:00
8bb69844-a9cc-45f9-b2d2-5b9eac54e268,高锰酸钾,Potassium permanganate,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:21.035662+08:00
8bde297e-98df-463f-bcb4-0db52bf6e0b5,瓦楞纸板,Corrugated Cardboard,Product flow,kg,Units of mass,Materials production;Paper and cardboards,2024-04-16T19:00:22.564150+08:00
8be23774-b163-4ca9-84d5-a75681840bfc,电解质,Electrolyte,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:21.999376+08:00
8c0d633e-3d0c-42ea-8547-39961213046e,催化氧化装置,Catalytic oxidation unit,Product flow,Item(s),Units of items,Systems;Construction,2024-04-16T19:00:22.634118+08:00
8c12b0e2-87ec-4a91-9e3c-83eaaddff406,受到污染的土壤,Contaminated soil,Product flow,m3,Units of volume,Materials production;Other materials,2024-04-16T19:00:22.745821+08:00
8c1be2db-91d4-418b-aa1c-768f4ca25f7d,瓷制装饰性花盆,Ceramic Flower Pot,Product flow,kg,Units of mass,Materials production;Glass and ceramics,2024-01-03T16:03:41.249339+08:00
8c1e9993-7cb4-4b31-847b-1fab09ae2dd9,氟化氢,Hydrogen Fluoride,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:23.347167+08:00
8c3dd40c-a22b-48b5-bdec-7da4d3282bfa,塑料薄膜,Plastic Film,Product flow,kg,Units of mass,Materials production;Plastics,2024-01-03T16:03:41.543927+08:00
8c5e8ea2-c200-485e-b5dd-4567c32efda7,生物炭,Biochar,Product flow,kg,Units of mass,Energy carriers and technologies;Renewable fuels,2024-04-16T19:00:23.243656+08:00
8c67cc24-fe51-4eb6-9def-c9cfb0f35293,酸性炉渣,Acid slag,Waste flow,kg,Units of mass,Wastes;Production residues,2023-09-01T20:22:53.952674+08:00
8c8d16cc-a62a-4a7a-b8c2-209c5eb38b6c,银浆,Silver Paste,Product flow,kg,Units of mass,Materials production;Raw materials,2024-04-16T19:00:21.847800+08:00
8c9749b5-e19f-4480-a575-3058aff804b3,过磷酸钙,Superphosphate,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:21.568493+08:00
8cc1dfb9-b018-476d-950d-afc2a3a27fe0,渗透剂,Penetrant,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:21.775845+08:00
8ccf9ca8-1c99-4c68-b8c5-fae73b0215b8,开心果,Pistachio,Product flow,kg,Units of mass,Materials production;Food and renewable raw materials,2024-04-16T19:00:23.202192+08:00
8cd1397b-2bd9-4170-910a-fcadce726071,醋酸锌,Zinc acetate dihydrate,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-04-16T19:00:22.482661+08:00
8d26dc49-b361-4ff8-856e-00cb05078a74,树脂,Resin,Product flow,kg,Units of mass,Materials production;Raw materials,2024-04-16T19:00:22.062144+08:00
8d70be9d-51a4-4f01-9cc1-39f52dfd7acf,废电线,Waste wire,Product flow,kg,Units of mass,Wastes;Production residues,2024-04-16T19:00:21.164587+08:00
8d7a3737-3551-4b31-b610-65d7dc12d4f3,PMIDA废物,PMIDA waste,Product flow,kg,Units of mass,Wastes;Other waste,2024-04-16T19:00:21.935834+08:00
8d939b45-2606-4fad-8342-48073e545e20,阿维菌素,Avermectin,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:41.470855+08:00
8d93fc15-8d0b-49fa-a0fc-9cccc7416f07,货物及辅助活动公路运输 行业 - CN,Highway transport for cargo and auxiliary activities Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.970767+08:00
8dbb899c-546f-4af9-8c66-c02e4c9aa06a,聚合物,Polymer,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-04-16T19:00:21.586342+08:00
8dc1931a-f592-44b5-b8b9-2dfd22adfc57,二异丁基酮,Diisobutyl Ketone,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-04-16T19:00:21.722792+08:00
8dc2e5b6-4795-41c7-96c3-e30e27fb44be,肥料,Fertilizer,Product flow,kg,Units of mass,Materials production;Agricultural production means,2024-04-16T19:00:21.726354+08:00
8de1304e-0c4f-421d-9def-0e93ec77cbc7,氧化铁,ferric oxide,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2023-09-01T20:22:54.128587+08:00
8df3d2af-d7ac-4365-9b4a-17e28b9ca482,放射性尾矿,Radioactive tailings,Product flow,kBq,Units of radioactivity,Wastes;Radioactive waste,2015-06-30T12:00:00+00:00
8e054c28-d314-426b-afc9-69805ac1c646,合成高分子密封材料,Synthetic polymer sealing material,Product flow,kg,Units of mass,Materials production;Plastics,2024-01-03T16:03:40.751554+08:00
8e09a48b-2c0b-498f-8388-28a07486df00,沟槽式导水门,Trench-based gate,Product flow,Item(s),Units of items,Materials production;Other materials,2024-04-16T19:00:23.261023+08:00
8e0f2838-6d58-433c-975c-7d2cb5878a2d,岩,rock,Product flow,kg,Units of mass,Materials production;Raw materials,2024-01-03T16:03:41.231641+08:00
8e1e39c0-11ef-4607-85f0-157ae68f6c63,氢气,Hydrogen,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2008-03-01T00:00:00+01:00
8e22dffb-54a2-4bf1-947a-219ffc3e7abb,竹地板,Bamboo Flooring,Product flow,m3,Units of volume,Materials production;Wood,2024-01-03T16:03:41.309818+08:00
8e374f45-a39c-4b26-86e4-b250a424b403,铁路运输设备行业 - CN,Railroad transport equipment Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.940750+08:00
8e4b7578-e3c8-4868-aa1e-467a4d1c7c6c,水泥、石灰和石膏行业 - CN,"Cement, lime and plaster Sectors - CN",Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.913781+08:00
8e76bad5-176b-4ddd-a55a-ae6bc178f15c,氢氧化铝/氧化物纳米粒子吸附（干燥）,Aluminium hydroxide/oxide nanoparticles adsorption (Drying),Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:23.322495+08:00
8e86bab7-1713-4548-b441-4afb444903f6,工业润滑油,Industrial Lubricants,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:22.285350+08:00
8e89ea09-3c90-4d34-b2b4-86119f2bfd6a,钴盐,Cobalt salt,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:22.344845+08:00
8e8a43f9-c970-4aa8-a415-34fc036bae5e,热浸锌件,Hot-dip galvanizing,Product flow,kg,Units of mass,Materials production;Metals and semimetals,2024-01-03T16:03:41.235279+08:00
8e8c7fc4-be46-4d77-ac39-38e30cfa3f1a,腌腊肉制品及熏烤肉制品,Barbecue Broiler Grill Kabob Roast,Product flow,kg,Units of mass,Systems;Other machines,2024-01-03T16:03:41.539195+08:00
8ebc582f-94af-4172-af04-4fd14f4c325f,蛋白质饲料,Protein Feed,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-04-16T19:00:21.605192+08:00
8eecd6c2-d1ba-4857-990e-1a135f63c845,生物产量,Biological yield,Product flow,kg,Units of mass,Materials production;Raw materials,2024-04-16T19:00:22.437578+08:00
8f34121f-0c6a-4504-9453-699acc4ca41f,基础设施,Infrastructure,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-04-16T19:00:20.942662+08:00
8f519d0d-375d-4795-8afe-321e0cbb6a0f,白色硅酸盐水泥,White Portland cement,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:22.058018+08:00
8f56ee97-f5f8-4685-a958-74f586b40cd9,一水结晶葡萄糖,Dextrose Monohydrate,Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-03T16:03:40.802616+08:00
8f8dcbda-1e12-4bb7-9565-fdeb140ae84c,特殊用途化学品 行业 - CN,Chemicals for special usages Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.908327+08:00
8fb3a705-f250-4f6d-afff-46d8ca7bee2b,阳离子交换树脂,Cation Exchange Resin,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:21.898298+08:00
8fca0183-2202-4db0-8f27-aaa4f5cb56a0,206溶剂油,206 Solvent Oil,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:22.002584+08:00
8ff66df8-d33f-4f05-a8c4-48e6167714ea,柑橘,Citrus,Product flow,kg,Units of mass,Materials production;Food and renewable raw materials,2024-04-16T19:00:23.200828+08:00
90182cb6-09a6-4709-b22a-785e5f1690e2,肥（香）皂,Soap,Product flow,kg,Units of mass,Other Services;Cleaning,2024-01-03T16:03:41.475866+08:00
9024b96d-f5d4-45f6-baa4-7f5dbef06f06,煤矸石,Coal gangue,Product flow,kg,Units of mass,Energy carriers and technologies;Energetic raw materials,2024-04-16T19:00:21.198279+08:00
9032de41-1e00-4f80-a1b1-a4fb08710682,含镍钴匣钵,Ni-Co-containing saggars,Product flow,kg,Units of mass,End-of-life treatment;Material recycling,2024-04-16T19:00:21.801695+08:00
904643e3-fdda-4949-913e-3ffb818d4f1f,水泥，替代成分 6-20%，32.5RMPa,"Cement, alternative constituents 6-20%, 32.5rmpa",Product flow,kg,Units of mass,Materials production;Other mineralic materials,2024-04-16T19:00:23.405182+08:00
90495fbc-c5f0-40c7-b834-192cb75c3344,水泥，替代成分 6-20%，52.5RMPa,"Cement, alternative constituents 6-20%, 52.5rmpa",Product flow,kg,Units of mass,Materials production;Other mineralic materials,2024-04-16T19:00:23.408623+08:00
9072475b-253e-48cd-970f-702b55f55a05,碳60衍生物,"(6,6)-PHENYL C61 BUTYRIC ACID METHYL ESTER, >99%",Product flow,kg,Units of mass,Materials production;Organic chemicals,2024-01-29T21:42:26.489750+08:00
908ee5e9-b25e-4f56-8a41-d9856a5bd39e,粒化高炉矿渣,granulated blast furnace slag,Waste flow,kg,Units of mass,Materials production;Other mineralic materials,2023-09-01T20:22:54.135143+08:00
90a45156-8abf-44d7-a163-3ba594813534,Shuangfei Powder,Shuangfei Powder,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:22.068617+08:00
90a5649f-8460-4bcf-9ec6-d91e664cc0f4,磷酸盐,Phosphate,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:21.625666+08:00
90ceb3bd-2cf0-46b9-9c74-b5576efba021,屠宰和肉类加工行业 - CN,Slaughtering and meat processing Sectors - CN,Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.878563+08:00
90eeac26-9d47-4968-a23b-3150a18075f7,干磨碳酸钙,Ground Calcium Carbonate (Dry),Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2012-09-19T14:35:18+01:00
9102d985-3980-4e5d-a870-f5164ff2e977,磷酸,Orthophosphoric Acid,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-01-03T16:03:41.032575+08:00
91285dba-81a2-4b85-a9b5-1ea9acfd434b,二次炼钢炉渣,Secondary Steel Making Slag,Product flow,kg,Units of mass,Wastes;Production residues,2010-07-31T00:00:00+01:00
913d9970-f62b-427b-b9eb-1baccd35b312,建筑用木料、实木地板、、其他木制品（木制容器、软木制品）,Lumber for construction,Product flow,m3,Units of volume,Materials production;Wood,2024-01-03T16:03:41.298470+08:00
919351c4-3e25-4092-9934-73ecec021a3b,"包装废物, 塑料",packaging waste (plastic),Waste flow,kg,Units of mass,Wastes;Production residues,2012-01-20T10:26:17+01:00
91a30fcc-2aeb-496f-bdd6-a5f849c75e85,放射性尾矿,Radioactive tailings,Waste flow,kg,Units of mass,Wastes;Radioactive waste,2015-06-30T12:00:00.000+00:00
91cc5451-cf5d-48c7-9dcc-b054eda6fbb0,石脑油、焦化汽油,Naphtha,Product flow,kg,Units of mass,Energy carriers and technologies;Crude oil based fuels,2024-01-03T16:03:40.642849+08:00
91d06eee-5835-4597-b261-ac5433f3467d,多聚甲醛,Paraformaldehyde,Product flow,kg,Units of mass,Materials production;Raw materials,2024-04-16T19:00:20.906274+08:00
91d31d70-ed32-4a48-9fc9-4f85715dbba4,过硫酸钠,Sodium persulfate,Product flow,kg,Units of mass,Materials production;Inorganic chemicals,2024-04-16T19:00:23.126250+08:00
91f557b4-6fd1-427b-ab63-e4c49a5c4310,亚氨基二乙腈,Iminodiacetonitrile,Product flow,kg,Units of mass,Materials production;Raw materials,2024-04-16T19:00:21.126288+08:00
91fa27e2-c85e-455b-8037-24242082d405,填埋的污染土壤,Landfilled contaminated soil,Product flow,m3,Units of volume,Materials production;Other materials,2024-04-16T19:00:23.276487+08:00
91ff4fdb-ff0c-4101-b215-e5e561695d4b,铜催化剂,Copper catalyst,Product flow,kg,Units of mass,Materials production;Raw materials,2024-04-16T19:00:21.202421+08:00
92101795-18b5-4082-b7e2-1b7dd2e8c1c2,ABS-氰基丙烯酸酯,ABS-Cyanoacrylate,Product flow,kg,Units of mass,Materials production;Other materials,2024-04-16T19:00:22.329864+08:00
921de03b-28b1-4c75-8642-204afbc79d2d,电池,Battery,Product flow,kg,Units of mass,Wastes;Production residues,2012-10-31T23:00:00+01:00
9221575b-b753-4605-9413-07d673150d08,铝粉,Powdered Aluminium,Product flow,kg,Units of mass,Materials production;Metals and semimetals,2024-04-16T19:00:22.053616+08:00
92299b39-8365-40a9-922e-b0fddd5236b2,卤虫,Artemia,Product flow,kg,Units of mass,Systems;Other systems,2024-04-16T19:00:21.501013+08:00
923fd725-d53a-438c-af51-24064c0778f5,妥尔油,tall oil,Product flow,kg,Units of mass,Materials production;Organic chemicals,
92463969-ec42-4d42-9032-5f9758ff6fa9,树脂材料或塑料（ABS材料)、树脂材料或塑料（PE材料)、树脂材料或塑料（PVC材料)、树脂材料或塑料（PP材料)、其它非金属材料、粘结剂,Plastic,Product flow,kg,Units of mass,Materials production;Plastics,2024-01-03T16:03:41.245333+08:00
92604cdd-4cf3-40ed-9144-11b74edd2f22,多晶硅太阳能电池,Multi-Si solar cell,Product flow,MJ,Units of energy,Materials production;Raw materials,2024-04-16T19:00:21.396056+08:00
9261bbca-f1f8-43d9-9e5f-1cc86f098aa9,采矿、冶金和建筑设备行业 - CN,"Mining, metallurgy and construction equipment Sectors - CN",Product flow,EUR,Units of currency 2000,Other Services;Sale and whole sale,2024-01-03T16:37:25.933570+08:00
92714144-94d7-45b1-8043-5aebd57dfe78,钢板、铝板、铝合金板、其它金属材料,Steel Plate,Product flow,kg,Units of mass,Materials production;Metals and semimetals,2024-01-03T16:03:41.267757+08:00
928c2d4c-0c44-4a6b-896f-ad51bdb2f317,卫生纸,Toilet Paper,Product flow,kg,Units of mass,Materials production;Paper and cardboards,2024-01-03T16:03:41.345929+08:00
9291d024-53e5-465e-b6bf-cf09297fdd6b,铅锌矿,Lead-zinc ore,Product flow,kg,Units of mass,Materials production;Raw materials,2024-01-03T16:03:40.723932+08:00
